booking_id,user_id,shop_id,service_type,time_of_day,distance_km,rating_given
B08702,U0110,S065,Spa,Evening,6.5,5
B08703,U0178,S006,Haircut,Afternoon,12.8,3.9
B08704,U0347,S057,Coloring,Afternoon,7.5,4.4
B08705,U0688,S074,Spa,Weekend,5.2,2.4
B08706,U0499,S020,Haircut,Weekend,5.7,4.1
B08707,U0084,S078,Manicure,Weekend,6.8,4.1
B08708,U0256,S065,Spa,Afternoon,14.9,4.5
B08709,U0147,S090,Haircut,Morning,2.1,3.8
B08710,U0144,S005,Coloring,Weekend,4.4,3.5
B08711,U0497,S079,Haircut,Morning,1.6,4.1
B08712,U0950,S100,Pedicure,Evening,2.9,3.3
B08713,U0050,S034,Spa,Evening,9.3,4.9
B08714,U0043,S025,Haircut,Morning,7.4,3.1
B08715,U0224,S040,Pedicure,Evening,9.1,4
B08716,U0072,S095,Haircut,Weekend,12.6,4.8
B08717,U0440,S074,Spa,Weekend,0.9,3.2
B08718,U0606,S009,Haircut,Evening,14.9,4
B08719,U0978,S021,Spa,Evening,3.2,4
B08720,U0068,S045,Pedicure,Evening,2.2,3.5
B08721,U0169,S094,Haircut,Evening,2.4,4.1
B08722,U0691,S089,Haircut,Evening,2.2,3.7
B08723,U0025,S035,Coloring,Weekend,9,4.2
B08724,U0245,S074,Spa,Afternoon,6,3.5
B08725,U0298,S003,Pedicure,Weekend,8.2,4.2
B08726,U0365,S093,Coloring,Weekend,8.9,4
B08727,U0975,S078,Coloring,Evening,1.8,5
B08728,U0285,S073,Manicure,Morning,3.9,3
B08729,U0419,S001,Spa,Evening,4.5,4.6
B08730,U0525,S014,Haircut,Evening,4,5
B08731,U0982,S043,Pedicure,Weekend,11.3,2.6
B08732,U0668,S001,Manicure,Weekend,14.5,4.2
B08733,U0366,S073,Manicure,Weekend,11.4,3.2
B08734,U0749,S025,Haircut,Morning,12.1,4
B08735,U0595,S011,Coloring,Weekend,5.9,4
B08736,U0046,S024,Coloring,Weekend,5.8,4.4
B08737,U0467,S076,Coloring,Weekend,3.4,3.6
B08738,U0424,S074,Spa,Morning,12.6,3
B08739,U0350,S061,Manicure,Evening,7.8,3.9
B08740,U0600,S096,Coloring,Weekend,12.5,3.4
B08741,U0266,S038,Haircut,Morning,9.8,4.3
B08742,U0023,S063,Pedicure,Weekend,5.5,5
B08743,U0311,S072,Haircut,Evening,6.6,4.2
B08744,U0732,S010,Pedicure,Afternoon,2.3,3.7
B08745,U0860,S043,Pedicure,Evening,6.6,3.5
B08746,U0178,S028,Haircut,Afternoon,3.3,4.3
B08747,U0287,S039,Pedicure,Evening,2.8,3.6
B08748,U0714,S030,Haircut,Morning,3.1,3.8
B08749,U0942,S044,Pedicure,Weekend,2.9,4.1
B08750,U0524,S092,Haircut,Morning,2.5,3.7
B08751,U0635,S083,Pedicure,Weekend,13.3,2.5
B08752,U0780,S038,Haircut,Morning,5.4,3.3
B08753,U0079,S075,Spa,Evening,11.3,4.2
B08754,U0960,S067,Haircut,Afternoon,3.7,4.1
B08755,U0188,S004,Spa,Evening,11.8,3.1
B08756,U0472,S070,Spa,Weekend,12.7,4.2
B08757,U0533,S021,Manicure,Morning,5.4,4.8
B08758,U0154,S009,Coloring,Weekend,14.6,4.2
B08759,U0355,S042,Manicure,Afternoon,4.8,4
B08760,U0300,S055,Pedicure,Afternoon,13.5,4.8
B08761,U0192,S054,Pedicure,Evening,1.1,4.1
B08762,U0913,S088,Manicure,Weekend,6.9,2.4
B08763,U0658,S098,Coloring,Afternoon,1.9,4.1
B08764,U0636,S063,Spa,Morning,2.3,5
B08765,U0855,S075,Spa,Afternoon,1.1,3.8
B08766,U0705,S056,Haircut,Evening,12.8,4.1
B08767,U0903,S056,Haircut,Weekend,5.7,4
B08768,U0092,S001,Coloring,Afternoon,3.1,3.9
B08769,U0170,S097,Coloring,Afternoon,0.9,4
B08770,U0720,S056,Haircut,Weekend,11.1,4.3
B08771,U0523,S060,Spa,Weekend,13.1,4
B08772,U0059,S091,Spa,Weekend,2.9,4.9
B08773,U0759,S042,Pedicure,Weekend,11.4,3.6
B08774,U0198,S032,Coloring,Afternoon,0.6,2.3
B08775,U0758,S006,Haircut,Afternoon,10,3.7
B08776,U0449,S064,Haircut,Afternoon,1.3,2.7
B08777,U0141,S077,Coloring,Evening,4.3,4.7
B08778,U0260,S017,Haircut,Weekend,3.9,2.9
B08779,U0765,S027,Spa,Weekend,13.7,3.6
B08780,U0086,S097,Manicure,Morning,4.9,4.3
B08781,U0081,S034,Manicure,Morning,11.9,4.5
B08782,U0617,S089,Haircut,Morning,3.3,3
B08783,U0281,S008,Manicure,Evening,6.9,4.6
B08784,U0467,S036,Coloring,Afternoon,4.7,3.6
B08785,U0541,S004,Spa,Afternoon,6.7,2.8
B08786,U0175,S049,Coloring,Evening,13.9,2.7
B08787,U0718,S083,Spa,Evening,4.1,2.5
B08788,U0306,S021,Coloring,Evening,4.5,4.5
B08789,U0703,S009,Manicure,Weekend,3.9,4.2
B08790,U0560,S032,Coloring,Morning,1.1,2.7
B08791,U0668,S005,Haircut,Morning,5.3,4.3
B08792,U0591,S087,Coloring,Weekend,13.7,3.6
B08793,U0148,S043,Pedicure,Afternoon,14.3,3.8
B08794,U0816,S053,Manicure,Afternoon,2.7,4.1
B08795,U0984,S065,Spa,Weekend,7.7,4.4
B08796,U0938,S065,Spa,Weekend,12.8,4.8
B08797,U0437,S019,Spa,Evening,11.4,4.3
B08798,U0711,S092,Coloring,Evening,3.5,3.8
B08799,U0275,S021,Coloring,Weekend,6.8,4.6
B08800,U0687,S033,Haircut,Evening,10.3,3.9
B08801,U0009,S032,Haircut,Morning,10.8,3
B08802,U0292,S071,Haircut,Evening,1.8,2.3
B08803,U0814,S033,Haircut,Afternoon,2.8,4.6
B08804,U0109,S010,Coloring,Evening,4.3,3.5
B08805,U0908,S084,Coloring,Weekend,5.4,3.6
B08806,U0357,S068,Haircut,Morning,7.9,3.8
B08807,U1000,S018,Spa,Weekend,6.6,4.2
B08808,U0462,S015,Spa,Weekend,11.5,4.3
B08809,U0728,S054,Coloring,Morning,1.6,3.9
B08810,U0642,S025,Haircut,Evening,11,3.8
B08811,U0734,S083,Coloring,Evening,2.8,3.8
B08812,U0441,S070,Manicure,Evening,6.4,4.4
B08813,U0522,S018,Spa,Weekend,11.7,4.7
B08814,U0280,S065,Spa,Evening,5.8,4.4
B08815,U0044,S076,Manicure,Evening,13.4,5
B08816,U0328,S084,Coloring,Evening,13.8,2.7
B08817,U0283,S094,Coloring,Evening,14.5,5
B08818,U0557,S026,Spa,Morning,10.2,4.4
B08819,U0465,S048,Spa,Weekend,7.1,3.5
B08820,U0095,S040,Manicure,Evening,2.7,3.8
B08821,U0810,S096,Coloring,Evening,1.5,4.3
B08822,U0182,S087,Coloring,Weekend,12.8,4.3
B08823,U0545,S087,Coloring,Evening,3.4,3
B08824,U0969,S025,Manicure,Morning,12.6,4
B08825,U0068,S051,Spa,Morning,3,5
B08826,U0404,S085,Coloring,Weekend,14.4,3.2
B08827,U0300,S011,Coloring,Evening,5.2,3.5
B08828,U0926,S051,Spa,Morning,7.5,4.8
B08829,U0597,S082,Spa,Evening,11.5,4.8
B08830,U0968,S080,Manicure,Morning,4.6,5
B08831,U0301,S018,Manicure,Evening,4.5,4
B08832,U0260,S004,Spa,Weekend,5.2,3
B08833,U0213,S048,Haircut,Morning,2.2,3.5
B08834,U0047,S076,Pedicure,Evening,1.8,4.6
B08835,U0636,S002,Haircut,Evening,1.7,3
B08836,U0029,S030,Haircut,Weekend,10,4.8
B08837,U0343,S066,Spa,Evening,1.2,2.4
B08838,U0442,S022,Coloring,Weekend,6.1,3.9
B08839,U0186,S029,Manicure,Morning,9.2,2.4
B08840,U0621,S096,Coloring,Weekend,2.4,4.2
B08841,U0655,S070,Coloring,Evening,13.5,3.5
B08842,U0563,S090,Coloring,Weekend,8.4,4.3
B08843,U0879,S049,Pedicure,Weekend,3.8,3.5
B08844,U0361,S005,Pedicure,Morning,1.9,3.3
B08845,U0353,S075,Spa,Morning,12.2,3.5
B08846,U0380,S070,Manicure,Afternoon,6.9,4.1
B08847,U0106,S049,Coloring,Morning,7.3,3.4
B08848,U0644,S077,Coloring,Afternoon,6.8,4.2
B08849,U0493,S069,Haircut,Afternoon,2.6,3.5
B08850,U0256,S026,Manicure,Afternoon,6.9,4
B08851,U0542,S066,Haircut,Morning,14.4,3.2
B08852,U0630,S004,Spa,Weekend,5.9,3.1
B08853,U0315,S008,Manicure,Weekend,14.6,5
B08854,U0320,S090,Coloring,Morning,1.6,4.9
B08855,U0438,S004,Spa,Weekend,9.7,3.6
B08856,U0717,S086,Spa,Weekend,1.2,4.8
B08857,U0911,S071,Haircut,Evening,14.1,2.3
B08858,U0538,S014,Haircut,Evening,7.1,4.1
B08859,U0613,S083,Manicure,Morning,13.3,3.2
B08860,U0217,S033,Pedicure,Morning,9.5,3.8
B08861,U0878,S069,Pedicure,Weekend,2.1,3.2
B08862,U0461,S020,Haircut,Morning,2.8,4.4
B08863,U0726,S073,Manicure,Morning,13.6,3.6
B08864,U0057,S081,Manicure,Morning,5.8,4.4
B08865,U0905,S073,Haircut,Afternoon,12.8,3.3
B08866,U0265,S052,Pedicure,Weekend,13.2,5
B08867,U0060,S066,Spa,Weekend,9.4,3.3
B08868,U0777,S052,Manicure,Afternoon,7.1,4.1
B08869,U0356,S062,Pedicure,Morning,9.1,3.7
B08870,U0845,S097,Spa,Morning,2.3,3.2
B08871,U0486,S046,Haircut,Weekend,9.3,3.8
B08872,U0111,S077,Coloring,Evening,8.5,5
B08873,U0196,S016,Spa,Morning,4.1,4.9
B08874,U0535,S030,Haircut,Weekend,6.5,3.5
B08875,U0259,S065,Spa,Morning,4.2,5
B08876,U0105,S063,Manicure,Afternoon,13,4.2
B08877,U0303,S005,Spa,Evening,14.2,4.5
B08878,U0011,S053,Manicure,Morning,1.4,3.5
B08879,U0573,S051,Spa,Morning,0.9,4.9
B08880,U0683,S077,Pedicure,Afternoon,1.7,4.2
B08881,U0342,S055,Coloring,Morning,13.8,4.9
B08882,U0739,S100,Coloring,Afternoon,2.3,3.7
B08883,U0064,S061,Manicure,Afternoon,2.3,3.7
B08884,U0068,S080,Manicure,Morning,1.1,4.8
B08885,U0664,S057,Haircut,Weekend,12.6,3.7
B08886,U0887,S075,Spa,Weekend,6.2,4
B08887,U0241,S034,Spa,Morning,1.5,4.4
B08888,U0522,S084,Coloring,Weekend,9.8,3.2
B08889,U0535,S081,Haircut,Weekend,6.5,4.6
B08890,U0618,S019,Coloring,Morning,9.6,3.9
B08891,U0689,S066,Manicure,Afternoon,2.6,3.1
B08892,U0791,S030,Haircut,Evening,8.3,3.8
B08893,U0833,S009,Spa,Evening,1.7,3.6
B08894,U0063,S079,Pedicure,Evening,2.8,3.7
B08895,U0721,S033,Pedicure,Morning,7.9,4.4
B08896,U0848,S009,Manicure,Evening,4.9,3.9
B08897,U0155,S034,Coloring,Weekend,9.6,5
B08898,U0318,S040,Pedicure,Evening,1.9,3.4
B08899,U0341,S099,Haircut,Weekend,11.3,3.1
B08900,U0164,S042,Pedicure,Weekend,9.2,3.2
B08901,U0763,S022,Haircut,Afternoon,4.6,3.2
B08902,U0633,S024,Coloring,Morning,11,4.3
B08903,U0642,S012,Haircut,Evening,6.9,4
B08904,U0085,S054,Coloring,Weekend,12.7,4.4
B08905,U0076,S056,Haircut,Weekend,7.4,4.3
B08906,U0883,S098,Coloring,Weekend,7.1,3.6
B08907,U0094,S071,Haircut,Afternoon,5.1,3.4
B08908,U0309,S035,Coloring,Weekend,6.7,3.1
B08909,U0386,S056,Haircut,Weekend,1.9,4.1
B08910,U0933,S018,Pedicure,Afternoon,13.8,4.3
B08911,U0148,S049,Haircut,Morning,1.8,2.9
B08912,U0519,S071,Haircut,Evening,3.1,2
B08913,U0235,S082,Coloring,Evening,7.9,4.1
B08914,U0574,S071,Pedicure,Weekend,10.7,2.6
B08915,U0780,S009,Haircut,Evening,9,4.3
B08916,U0163,S079,Haircut,Morning,10.1,5
B08917,U0373,S004,Spa,Weekend,14.2,2.9
B08918,U0286,S043,Pedicure,Weekend,2.7,3.7
B08919,U0684,S042,Manicure,Morning,6.7,3.5
B08920,U0657,S009,Manicure,Afternoon,2.7,4.1
B08921,U0315,S068,Manicure,Afternoon,10.2,4.6
B08922,U0520,S004,Spa,Weekend,10.5,3.5
B08923,U0409,S006,Haircut,Afternoon,13.5,3.1
B08924,U0930,S042,Pedicure,Evening,1.3,3.2
B08925,U0822,S037,Spa,Weekend,10.8,3.6
B08926,U0307,S052,Manicure,Morning,13,3.9
B08927,U0863,S050,Spa,Weekend,12.2,2.6
B08928,U0841,S004,Spa,Weekend,7,2.8
B08929,U0940,S073,Manicure,Afternoon,13.4,2.4
B08930,U0212,S017,Manicure,Evening,5,3.6
B08931,U0669,S072,Haircut,Afternoon,9.4,3.6
B08932,U0020,S079,Coloring,Weekend,4,3.8
B08933,U0809,S061,Manicure,Evening,5.7,3.9
B08934,U0118,S050,Haircut,Morning,10.4,3.5
B08935,U0614,S066,Pedicure,Morning,12.5,3.2
B08936,U0917,S026,Haircut,Evening,6.8,4
B08937,U0171,S071,Pedicure,Afternoon,0.9,3.2
B08938,U0362,S061,Manicure,Afternoon,1.8,3.8
B08939,U0456,S038,Haircut,Morning,4.1,3.9
B08940,U0646,S057,Haircut,Evening,1.8,3.8
B08941,U0269,S080,Manicure,Evening,2.2,3.8
B08942,U0031,S094,Coloring,Weekend,13,4.3
B08943,U0793,S035,Coloring,Weekend,6.4,4
B08944,U0983,S043,Pedicure,Evening,11,3.3
B08945,U0355,S007,Manicure,Afternoon,4,4.9
B08946,U0347,S087,Coloring,Weekend,8.6,3.9
B08947,U0002,S068,Manicure,Evening,11,3.6
B08948,U0218,S090,Coloring,Evening,1.5,4.5
B08949,U0479,S010,Pedicure,Afternoon,7.7,3.7
B08950,U0558,S076,Spa,Weekend,14.5,3.8
B08951,U0605,S051,Spa,Afternoon,12.6,5
B08952,U0879,S020,Coloring,Weekend,5.3,5
B08953,U0683,S063,Pedicure,Afternoon,1.7,4.4
B08954,U0699,S063,Pedicure,Morning,6.2,5
B08955,U0170,S096,Coloring,Afternoon,2.2,4.8
B08956,U0001,S096,Pedicure,Weekend,12.5,4
B08957,U0229,S056,Haircut,Evening,8.5,3
B08958,U0332,S054,Haircut,Afternoon,1.3,4.4
B08959,U0585,S034,Spa,Morning,6.1,4.6
B08960,U0478,S038,Spa,Afternoon,5.8,4.1
B08961,U0722,S098,Coloring,Morning,0.7,3.1
B08962,U0221,S011,Coloring,Weekend,8.3,2.9
B08963,U0657,S089,Haircut,Afternoon,4.9,2.8
B08964,U0684,S093,Spa,Afternoon,10.7,3.9
B08965,U0995,S092,Haircut,Afternoon,7.3,2.4
B08966,U0425,S048,Spa,Evening,10.9,4.2
B08967,U0892,S007,Haircut,Weekend,5.2,4.3
B08968,U0329,S098,Coloring,Afternoon,1.2,3.5
B08969,U0728,S083,Coloring,Evening,1,3.1
B08970,U0119,S005,Coloring,Weekend,6.3,4
B08971,U0229,S077,Haircut,Weekend,10.1,4
B08972,U0622,S052,Manicure,Weekend,10.9,4.3
B08973,U0269,S016,Spa,Evening,10.7,4
B08974,U0059,S082,Spa,Afternoon,1.2,4.8
B08975,U0749,S023,Coloring,Morning,4.4,4.7
B08976,U0817,S094,Haircut,Evening,4.5,5
B08977,U0852,S092,Coloring,Evening,10.4,3.4
B08978,U0814,S010,Pedicure,Afternoon,2.7,3.9
B08979,U0557,S099,Coloring,Morning,12,3.4
B08980,U0338,S075,Spa,Weekend,8.7,4.6
B08981,U0043,S069,Haircut,Afternoon,10.3,4.2
B08982,U0476,S029,Manicure,Afternoon,2.1,3.1
B08983,U0522,S075,Spa,Weekend,6.3,3.5
B08984,U0679,S037,Coloring,Afternoon,5.2,3.5
B08985,U0749,S087,Coloring,Morning,11.1,3.1
B08986,U0179,S022,Spa,Weekend,2.3,4.3
B08987,U0323,S021,Manicure,Morning,12.5,4.7
B08988,U0809,S047,Coloring,Evening,1.9,5
B08989,U0283,S089,Pedicure,Evening,10.7,3
B08990,U0581,S083,Manicure,Afternoon,13.5,3.3
B08991,U0904,S019,Spa,Morning,12.2,3.8
B08992,U0041,S098,Haircut,Weekend,9.6,4.5
B08993,U0691,S018,Coloring,Evening,0.6,3.8
B08994,U0486,S006,Haircut,Morning,13.1,3.3
B08995,U0069,S056,Coloring,Weekend,10.1,4.2
B08996,U0100,S010,Manicure,Afternoon,5.4,3.4
B08997,U0468,S075,Spa,Evening,2.7,3.5
B08998,U0816,S096,Coloring,Afternoon,2.6,3.9
B08999,U0145,S078,Spa,Weekend,2.6,4.5
B09000,U0924,S002,Haircut,Morning,7.1,3.2
B09001,U0755,S012,Manicure,Weekend,13.2,3.5
B09002,U0518,S014,Haircut,Morning,5.7,4.5
B09003,U0372,S050,Spa,Morning,4.1,3
B09004,U0095,S006,Haircut,Evening,2.6,2.7
B09005,U0048,S005,Coloring,Morning,12.9,4.1
B09006,U0739,S007,Haircut,Afternoon,1.7,4.4
B09007,U0842,S049,Pedicure,Afternoon,6.5,2.7
B09008,U0488,S037,Coloring,Weekend,8.6,3.1
B09009,U0390,S057,Haircut,Afternoon,2.3,4.2
B09010,U0971,S089,Pedicure,Evening,1.4,3.9
B09011,U0924,S076,Spa,Morning,4.1,4.1
B09012,U0589,S036,Manicure,Weekend,8,3.8
B09013,U0748,S094,Coloring,Morning,8.8,4.2
B09014,U0686,S066,Pedicure,Evening,1.3,2.8
B09015,U0321,S050,Haircut,Morning,5.9,2.6
B09016,U0789,S068,Coloring,Afternoon,1.8,3.6
B09017,U0550,S036,Pedicure,Morning,11.3,4.3
B09018,U0623,S074,Spa,Afternoon,6.1,3.8
B09019,U0326,S076,Spa,Weekend,6.2,4.8
B09020,U0813,S012,Haircut,Afternoon,1.4,3.3
B09021,U0500,S087,Coloring,Morning,3,3.3
B09022,U0250,S008,Spa,Morning,12.3,3.9
B09023,U0625,S003,Coloring,Afternoon,8.7,3.4
B09024,U0166,S014,Haircut,Weekend,4.9,4.5
B09025,U0818,S048,Haircut,Weekend,12.1,3.2
B09026,U0890,S009,Spa,Weekend,13.9,3.9
B09027,U0118,S049,Haircut,Morning,14.5,3.5
B09028,U0207,S047,Coloring,Morning,3.2,4.1
B09029,U0168,S047,Coloring,Morning,6.5,3.9
B09030,U0277,S042,Manicure,Morning,14,3.2
B09031,U0194,S018,Manicure,Morning,3.4,4.8
B09032,U0356,S003,Coloring,Morning,10.2,4.2
B09033,U0080,S004,Spa,Morning,13.2,3.2
B09034,U0609,S051,Spa,Evening,8.8,5
B09035,U0670,S083,Spa,Weekend,13,2.9
B09036,U0262,S028,Manicure,Afternoon,10.3,3.9
B09037,U0668,S071,Haircut,Weekend,5.7,3.3
B09038,U0892,S074,Spa,Morning,9.3,3.1
B09039,U0644,S051,Spa,Weekend,1.3,4.4
B09040,U0006,S001,Haircut,Morning,14.3,3.7
B09041,U0905,S095,Haircut,Evening,8.9,5
B09042,U0916,S025,Haircut,Afternoon,13.8,3.4
B09043,U0760,S061,Manicure,Morning,0.6,4.4
B09044,U0131,S026,Coloring,Evening,7.2,3.7
B09045,U0836,S035,Coloring,Afternoon,1.6,3.1
B09046,U0830,S081,Haircut,Evening,2.5,5
B09047,U0925,S064,Haircut,Morning,1.8,2.9
B09048,U0293,S085,Spa,Weekend,1.2,4.6
B09049,U0627,S004,Spa,Morning,2.2,3.4
B09050,U0758,S031,Haircut,Afternoon,13.8,3.1
B09051,U0190,S092,Haircut,Afternoon,3.6,3.7
B09052,U0766,S099,Coloring,Morning,13.6,4.2
B09053,U0031,S089,Pedicure,Weekend,12.6,3.7
B09054,U0737,S036,Manicure,Afternoon,10.3,4.6
B09055,U0746,S078,Spa,Evening,2.3,4.4
B09056,U0751,S004,Spa,Evening,1.8,3
B09057,U0752,S073,Manicure,Evening,2.6,2.4
B09058,U0064,S063,Coloring,Afternoon,1.6,5
B09059,U0902,S059,Pedicure,Morning,10.7,3.9
B09060,U0177,S057,Haircut,Evening,6.4,3.9
B09061,U0901,S021,Coloring,Weekend,12.9,4.5
B09062,U0947,S021,Manicure,Weekend,6.5,4.3
B09063,U0846,S018,Haircut,Morning,1.3,4
B09064,U0417,S024,Coloring,Evening,1,4.6
B09065,U0684,S049,Coloring,Weekend,13.3,2.5
B09066,U0032,S056,Haircut,Evening,2.8,4.3
B09067,U0567,S059,Pedicure,Morning,13.8,4.2
B09068,U0969,S012,Pedicure,Morning,10,4.1
B09069,U0518,S020,Haircut,Morning,5.3,4.7
B09070,U0707,S039,Coloring,Evening,1.5,4.3
B09071,U0651,S076,Pedicure,Morning,11.4,3.7
B09072,U0367,S023,Coloring,Afternoon,14.5,4.6
B09073,U0895,S063,Manicure,Weekend,6.9,4.8
B09074,U0912,S084,Coloring,Evening,5.3,2.6
B09075,U0273,S040,Manicure,Evening,1.2,3.5
B09076,U0076,S013,Spa,Weekend,3.6,4.5
B09077,U0235,S055,Pedicure,Evening,14.3,4.2
B09078,U0303,S042,Spa,Evening,5,3.2
B09079,U0387,S095,Haircut,Afternoon,1.3,4.8
B09080,U0821,S027,Manicure,Morning,2.6,4.5
B09081,U0103,S054,Haircut,Morning,9.7,3.7
B09082,U0826,S042,Coloring,Evening,4.6,3.3
B09083,U0359,S051,Spa,Afternoon,1.3,5
B09084,U0284,S080,Manicure,Morning,12.2,5
B09085,U0626,S034,Manicure,Morning,5.5,5
B09086,U0249,S041,Pedicure,Morning,7.7,3.5
B09087,U0869,S100,Coloring,Evening,4.2,3.3
B09088,U0982,S015,Coloring,Weekend,6.9,4.9
B09089,U0949,S050,Haircut,Weekend,4.6,2.2
B09090,U0269,S010,Pedicure,Afternoon,8.1,4
B09091,U0017,S029,Pedicure,Morning,9.6,2.4
B09092,U0773,S021,Manicure,Afternoon,12.9,4
B09093,U0592,S099,Haircut,Afternoon,0.7,3.5
B09094,U0238,S010,Pedicure,Weekend,11.5,4.6
B09095,U0593,S027,Coloring,Evening,2.3,5
B09096,U0948,S080,Manicure,Evening,6.6,5
B09097,U0377,S047,Coloring,Morning,3.2,4.3
B09098,U0803,S028,Haircut,Afternoon,12.3,4.6
B09099,U0289,S038,Spa,Evening,10.9,4.2
B09100,U0747,S080,Manicure,Evening,9.5,3.8
B09101,U0199,S089,Haircut,Evening,7.1,2.6
B09102,U0891,S009,Coloring,Weekend,0.6,3.5
B09103,U0575,S014,Haircut,Evening,12.9,4.3
B09104,U0399,S011,Coloring,Weekend,13.5,3.7
B09105,U0832,S060,Spa,Afternoon,14.8,5
B09106,U0651,S080,Manicure,Evening,14.6,4.6
B09107,U0493,S070,Spa,Weekend,2.5,4.5
B09108,U0984,S059,Haircut,Weekend,10.6,3.9
B09109,U0318,S033,Haircut,Evening,2.9,4.6
B09110,U0339,S094,Coloring,Weekend,14.5,4.7
B09111,U0884,S014,Haircut,Afternoon,13.6,4.8
B09112,U0065,S061,Manicure,Weekend,14.6,3.5
B09113,U0274,S053,Manicure,Weekend,11,3.9
B09114,U0470,S025,Haircut,Afternoon,1,4.1
B09115,U0433,S007,Coloring,Evening,0.7,4.9
B09116,U0857,S015,Spa,Weekend,1.7,5
B09117,U0161,S072,Coloring,Afternoon,1.2,4.2
B09118,U0364,S070,Pedicure,Evening,11,4.3
B09119,U0668,S039,Coloring,Weekend,13.2,4.4
B09120,U0661,S032,Manicure,Morning,1.7,3.1
B09121,U0367,S008,Haircut,Weekend,10.9,4.7
B09122,U0448,S072,Haircut,Weekend,9.3,3.8
B09123,U0428,S033,Pedicure,Morning,1.9,4
B09124,U0685,S045,Pedicure,Weekend,7.7,3.2
B09125,U0687,S051,Spa,Morning,12.1,5
B09126,U0329,S090,Coloring,Weekend,0.6,3.8
B09127,U0170,S036,Coloring,Afternoon,2.4,3.7
B09128,U0135,S070,Coloring,Evening,10.9,4.1
B09129,U0605,S038,Spa,Evening,12.2,3.6
B09130,U0601,S024,Manicure,Morning,13.6,3.7
B09131,U0841,S063,Spa,Weekend,5.6,4.2
B09132,U0482,S088,Pedicure,Morning,14,2.7
B09133,U0024,S052,Coloring,Evening,5.4,4.2
B09134,U0644,S094,Coloring,Weekend,6.4,4.3
B09135,U0929,S097,Spa,Weekend,13.2,3.6
B09136,U0614,S048,Spa,Morning,11.2,4.3
B09137,U0506,S023,Coloring,Afternoon,12.5,4.2
B09138,U0282,S035,Coloring,Morning,10.9,3.7
B09139,U0900,S084,Coloring,Morning,3,3.4
B09140,U0879,S093,Pedicure,Weekend,1.7,2.9
B09141,U0581,S093,Coloring,Afternoon,8.1,3.9
B09142,U0463,S016,Spa,Weekend,3.1,4.5
B09143,U0186,S035,Coloring,Weekend,13,3.5
B09144,U0059,S076,Spa,Morning,1.2,4.3
B09145,U0572,S094,Coloring,Weekend,3.7,4.9
B09146,U0045,S009,Haircut,Afternoon,13.7,3.1
B09147,U0545,S015,Coloring,Evening,5.2,5
B09148,U0947,S090,Haircut,Afternoon,12.4,5
B09149,U0072,S018,Haircut,Afternoon,10,4.9
B09150,U0608,S015,Spa,Morning,8.4,4.7
B09151,U0940,S077,Manicure,Afternoon,11.2,4.9
B09152,U0126,S035,Coloring,Weekend,5.3,3.4
B09153,U0366,S007,Manicure,Weekend,1.7,5
B09154,U0983,S087,Coloring,Morning,1.7,3.5
B09155,U0782,S013,Spa,Evening,10.8,4.2
B09156,U0824,S029,Haircut,Morning,2.3,2.1
B09157,U0935,S098,Haircut,Morning,14.3,4.4
B09158,U0797,S022,Spa,Morning,9.5,3.4
B09159,U0211,S079,Manicure,Morning,9.1,3.9
B09160,U0456,S003,Pedicure,Morning,12,3.1
B09161,U0708,S031,Haircut,Weekend,5.4,3.7
B09162,U0103,S046,Haircut,Weekend,7.1,3.9
B09163,U0445,S033,Haircut,Evening,2.3,4
B09164,U0817,S057,Haircut,Evening,7.2,4.1
B09165,U0961,S024,Manicure,Evening,14.1,3.9
B09166,U0857,S042,Haircut,Weekend,11.8,4.3
B09167,U0632,S078,Coloring,Morning,4.6,4.9
B09168,U0799,S009,Manicure,Afternoon,1,3.3
B09169,U0450,S041,Pedicure,Afternoon,2.4,4.8
B09170,U0261,S011,Coloring,Weekend,2.9,3.1
B09171,U0256,S048,Haircut,Weekend,1.9,3.6
B09172,U0063,S006,Pedicure,Weekend,7,2.7
B09173,U0441,S026,Manicure,Evening,3.3,3.2
B09174,U0932,S083,Manicure,Evening,3,3.2
B09175,U0729,S045,Pedicure,Evening,13.5,3.8
B09176,U0116,S018,Coloring,Evening,14.1,3.5
B09177,U0175,S029,Coloring,Evening,1.5,2.8
B09178,U0619,S081,Manicure,Evening,2.1,4.2
B09179,U0888,S054,Pedicure,Morning,4.9,3.8
B09180,U0127,S020,Coloring,Afternoon,3.4,3.9
B09181,U0466,S007,Haircut,Morning,10.1,3.8
B09182,U0135,S039,Coloring,Evening,12.8,3.5
B09183,U0360,S049,Haircut,Afternoon,10.5,2.6
B09184,U0095,S020,Haircut,Evening,3,3.8
B09185,U0785,S062,Pedicure,Evening,0.7,3
B09186,U0590,S064,Haircut,Afternoon,2.3,2.5
B09187,U0047,S084,Coloring,Evening,9.2,3
B09188,U0468,S008,Spa,Weekend,0.5,5
B09189,U0482,S092,Haircut,Afternoon,14.5,2.4
B09190,U0152,S065,Spa,Morning,2.9,5
B09191,U0092,S011,Coloring,Weekend,3.6,3.3
B09192,U0589,S063,Pedicure,Weekend,4.4,4.1
B09193,U0319,S032,Manicure,Morning,4.7,2.7
B09194,U0297,S042,Manicure,Afternoon,14.1,4.5
B09195,U0576,S001,Haircut,Afternoon,12.6,4.5
B09196,U0333,S014,Haircut,Afternoon,3.1,4.8
